"","Event","Bed","sc","sh"
"2259","2017D06016","KSH1","2",86
"2260","2017D06016","KSH1","2",100
"2261","2017D06016","KSH1","2",100
"2262","2017D06016","KSH1","2",100
"2263","2017D06016","KSH1","2",100
"2264","2017D06016","KSH1","2",100
"2265","2017D06016","KSH1","2",100
"2266","2017D06016","KSH1","2",100
"2267","2017D06016","KSH1","2",100
"2268","2017D06016","KSH1","2",100
"2269","2017D06016","KSH1","2",100
"2270","2017D06016","KSH1","2",100
"2271","2017D06016","KSH1","2",100
"2272","2017D06016","KSH1","2",100
"2273","2017D06016","KSH1","2",100
"2274","2017D06016","KSH1","2",100
"2275","2017D06016","KSH1","2",100
"2276","2017D06016","KSH1","2",100
"2277","2017D06016","KSH1","2",100
"2278","2017D06016","KSH1","2",100
"2279","2017D06016","KSH1","2",100
"2280","2017D06016","KSH1","2",100
"2281","2017D06016","KSH1","2",100
"2282","2017D06016","KSH1","2",100
"2283","2017D06016","KSH1","2",100
"2284","2017D06016","KSH1","2",100
"2285","2017D06016","KSH1","2",100
"2286","2017D06016","KSH1","2",100
"2287","2017D06016","KSH1","2",100
"2288","2017D06016","KSH1","2",100
"2289","2017D06016","KSH1","2",100
"2290","2017D06016","KSH1","2",100
"2291","2017D06016","KSH1","2",100
"2292","2017D06016","KSH1","2",100
"2293","2017D06016","KSH1","2",100
"2294","2017D06016","KSH1","2",100
"2295","2017D06016","KSH1","2",100
"2296","2017D06016","KSH1","2",100
"2297","2017D06016","KSH1","2",100
"2298","2017D06016","KSH1","2",100
"2299","2017D06016","KSH1","2",100
"2300","2017D06016","KSH1","2",108
"2301","2017D06016","KSH1","2",108
"2302","2017D06016","KSH1","2",108
"2303","2017D06016","KSH1","2",108
"2304","2017D06016","KSH1","2",108
"2305","2017D06016","KSH1","2",108
"2306","2017D06016","KSH1","2",108
"2307","2017D06016","KSH1","2",108
"2308","2017D06016","KSH1","2",108
"2309","2017D06016","KSH1","2",108
"2310","2017D06016","KSH1","2",108
"2311","2017D06016","KSH1","2",108
"2312","2017D06016","KSH1","2",108
"2313","2017D06016","KSH1","2",108
"2314","2017D06016","KSH1","2",108
"2315","2017D06016","KSH1","2",108
"2316","2017D06016","KSH1","2",108
"2317","2017D06016","KSH1","2",108
"2318","2017D06016","KSH1","2",108
"2319","2017D06017","KSH1","1",149
"2320","2017D06017","KSH1","1",125
"2321","2017D06017","KSH1","1",158
"2322","2017D06017","KSH1","1",114
"2323","2017D06017","KSH1","1",112
"2324","2017D06017","KSH1","1",147
"2325","2017D06017","KSH1","1",113
"2326","2017D06017","KSH1","1",145
"2327","2017D06017","KSH1","1",125
"2328","2017D06017","KSH1","1",114
"2329","2017D06017","KSH1","1",121
"2330","2017D06017","KSH1","1",113
"2331","2017D06017","KSH1","1",165
"2332","2017D06017","KSH1","1",112
"2333","2017D06017","KSH1","1",NA
"2334","2017D06017","KSH1","1",166
"2335","2017D06017","KSH1","1",124
"2336","2017D06017","KSH1","1",110
"2337","2017D06017","KSH1","1",133
"2338","2017D06017","KSH1","2",90
"2339","2017D06017","KSH1","2",60
"2340","2017D06017","KSH1","2",97
"2341","2017D06017","KSH1","2",57
"2342","2017D06017","KSH1","2",95
"2343","2017D06017","KSH1","2",90
"2344","2017D06017","KSH1","2",63
"2345","2017D06017","KSH1","2",58
"2346","2017D06017","KSH1","2",60
"2347","2017D06017","KSH1","2",55
"2348","2017D06017","KSH1","2",58
"2349","2017D06017","KSH1","2",53
"2350","2017D06017","KSH1","2",49
"2351","2017D06017","KSH1","2",43
"2352","2017D06017","KSH1","2",60
"2353","2017D06017","KSH1","2",58
"2354","2017D06017","KSH1","2",64
"2355","2017D06017","KSH1","2",48
"2356","2017D06017","KSH1","2",60
"2357","2017D06017","KSH1","2",55
"2358","2017D06017","KSH1","2",52
"2359","2017D06017","KSH1","2",51
"2360","2017D06017","KSH1","2",17
"2361","2017D06017","KSH1","2",61
"2362","2017D06017","KSH1","2",50
"2363","2017D06017","KSH1","2",55
"2364","2017D06017","KSH1","2",61
"2365","2017D06017","KSH1","2",58
"2366","2017D06017","KSH1","2",55
"2367","2017D06017","KSH1","2",40
"2368","2017D06017","KSH1","2",53
"2369","2017D06017","KSH1","2",56
"2370","2017D06017","KSH1","2",58
"2371","2017D06017","KSH1","2",52
"2372","2017D06017","KSH1","2",58
"2373","2017D06017","KSH1","2",58
"2374","2017D06017","KSH1","2",89
"2375","2017D06017","KSH1","2",57
"2376","2017D06017","KSH1","2",95
"2377","2017D06017","KSH1","2",58
"2378","2017D06017","KSH1","2",40
"2379","2017D06017","KSH1","2",52
"2380","2017D06017","KSH1","2",53
"2381","2017D06017","KSH1","2",53
"2382","2017D06017","KSH1","2",55
"2383","2017D06017","KSH1","2",55
"2384","2017D06017","KSH1","2",55
"2385","2017D06017","KSH1","2",57
"2386","2017D06017","KSH1","2",57
"2387","2017D06017","KSH1","2",58
"2388","2017D06017","KSH1","2",58
"2389","2017D06017","KSH1","2",58
"2390","2017D06017","KSH1","2",58
"2391","2017D06017","KSH1","2",60
"2392","2017D06017","KSH1","2",60
"2393","2017D06017","KSH1","2",60
"2394","2017D06017","KSH1","2",60
"2395","2017D06017","KSH1","2",61
"2396","2017D06017","KSH1","2",90
"2397","2017D06017","KSH1","2",95
"2398","2017D06017","KSH1","2",95
"2399","2017D06020","KSH1","1",117
"2400","2017D06020","KSH1","1",138
"2401","2017D06020","KSH1","1",128
"2402","2017D06020","KSH1","1",123
"2403","2017D06020","KSH1","1",135
"2404","2017D06020","KSH1","1",127
"2405","2017D06020","KSH1","1",131
"2406","2017D06020","KSH1","1",175
"2407","2017D06020","KSH1","1",163
"2408","2017D06020","KSH1","1",120
"2409","2017D06020","KSH1","1",113
"2410","2017D06020","KSH1","1",125
"2411","2017D06020","KSH1","1",139
"2412","2017D06020","KSH1","1",113
"2413","2017D06020","KSH1","1",163
"2414","2017D06020","KSH1","1",134
"2415","2017D06020","KSH1","1",162
"2416","2017D06020","KSH1","1",130
"2417","2017D06020","KSH1","1",164
"2418","2017D06020","KSH1","1",133
"2419","2017D06020","KSH1","1",119
"2420","2017D06020","KSH1","1",107
"2421","2017D06020","KSH1","1",127
"2422","2017D06020","KSH1","1",123
"2423","2017D06020","KSH1","1",133
"2424","2017D06020","KSH1","1",156
"2425","2017D06020","KSH1","2",62
"2426","2017D06020","KSH1","2",62
"2427","2017D06020","KSH1","2",59
"2428","2017D06020","KSH1","2",53
"2429","2017D06020","KSH1","2",92
"2430","2017D06020","KSH1","2",107
"2431","2017D06020","KSH1","2",89
"2432","2017D06020","KSH1","2",60
"2433","2017D06020","KSH1","2",60
"2434","2017D06020","KSH1","2",79
"2435","2017D06020","KSH1","2",82
"2436","2017D06020","KSH1","2",80
"2437","2017D06020","KSH1","2",61
"2438","2017D06020","KSH1","2",60
"2439","2017D06020","KSH1","2",40
"2440","2017D06020","KSH1","2",94
"2441","2017D06020","KSH1","2",66
"2442","2017D06020","KSH1","2",60
"2443","2017D06020","KSH1","2",54
"2444","2017D06020","KSH1","2",63
"2445","2017D06020","KSH1","2",60
"2446","2017D06020","KSH1","2",85
"2447","2017D06020","KSH1","2",54
"2448","2017D06020","KSH1","2",63
"2449","2017D06020","KSH1","2",58
"2450","2017D06020","KSH1","2",56
"2451","2017D06020","KSH1","2",60
"2452","2017D06020","KSH1","2",59
"2453","2017D06020","KSH1","2",65
"2454","2017D06020","KSH1","2",53
"2455","2017D06020","KSH1","2",56
"2456","2017D06020","KSH1","2",60
"2457","2017D06020","KSH1","2",42
"2458","2017D06020","KSH1","2",55
"2459","2017D06020","KSH1","2",76
"2460","2017D06020","KSH1","2",58
"2461","2017D06020","KSH1","2",54
"2462","2017D06020","KSH1","2",54
"2463","2017D06020","KSH1","2",54
"2464","2017D06020","KSH1","2",58
"2465","2017D06020","KSH1","2",40
"2466","2017D06020","KSH1","2",42
"2467","2017D06020","KSH1","2",53
"2468","2017D06020","KSH1","2",53
"2469","2017D06020","KSH1","2",53
"2470","2017D06020","KSH1","2",53
"2471","2017D06020","KSH1","2",54
"2472","2017D06020","KSH1","2",54
"2473","2017D06020","KSH1","2",54
"2474","2017D06020","KSH1","2",54
"2475","2017D06020","KSH1","2",56
"2476","2017D06020","KSH1","2",56
"2477","2017D06020","KSH1","2",56
"2478","2017D06020","KSH1","2",58
"2479","2017D06020","KSH1","2",58
"2480","2017D06020","KSH1","2",59
"2481","2017D06020","KSH1","2",59
"2482","2017D06020","KSH1","2",60
"2483","2017D06020","KSH1","2",60
"2484","2017D06020","KSH1","2",60
"2485","2017D06020","KSH1","2",60
"2486","2017D06020","KSH1","2",60
"2487","2017D06020","KSH1","2",60
"2488","2017D06020","KSH1","2",60
"2489","2017D06020","KSH1","2",60
"2490","2017D06020","KSH1","2",60
"2491","2017D06020","KSH1","2",61
"2492","2017D06020","KSH1","2",62
"2493","2017D06020","KSH1","2",62
"2494","2017D06020","KSH1","2",63
"2495","2017D06020","KSH1","2",85
"2496","2017D06020","KSH1","2",107
"2497","2017D06024","KSH1","1",163
"2498","2017D06024","KSH1","1",124
"2499","2017D06024","KSH1","1",120
"2500","2017D06024","KSH1","1",128
"2501","2017D06024","KSH1","1",128
"2502","2017D06024","KSH1","1",170
"2503","2017D06024","KSH1","1",160
"2504","2017D06024","KSH1","1",151
"2505","2017D06024","KSH1","1",147
"2506","2017D06024","KSH1","1",144
"2507","2017D06024","KSH1","1",179
"2508","2017D06024","KSH1","1",128
"2509","2017D06024","KSH1","1",144
"2510","2017D06024","KSH1","1",178
"2511","2017D06024","KSH1","1",176
"2512","2017D06024","KSH1","1",132
"2513","2017D06024","KSH1","1",156
"2514","2017D06024","KSH1","1",130
"2515","2017D06024","KSH1","1",127
"2516","2017D06024","KSH1","1",99
"2517","2017D06024","KSH1","1",148
"2518","2017D06024","KSH1","1",175
"2519","2017D06024","KSH1","1",166
"2520","2017D06024","KSH1","1",124
"2521","2017D06024","KSH1","1",148
"2522","2017D06024","KSH1","1",122
"2523","2017D06024","KSH1","1",127
"2524","2017D06024","KSH1","1",173
"2525","2017D06024","KSH1","1",158
"2526","2017D06024","KSH1","1",130
"2527","2017D06024","KSH1","1",165
"2528","2017D06024","KSH1","2",40
"2529","2017D06024","KSH1","2",60
"2530","2017D06024","KSH1","2",106
"2531","2017D06024","KSH1","2",96
"2532","2017D06024","KSH1","2",42
"2533","2017D06024","KSH1","2",85
"2534","2017D06024","KSH1","2",77
"2535","2017D06024","KSH1","2",58
"2536","2017D06024","KSH1","2",58
"2537","2017D06024","KSH1","2",54
"2538","2017D06024","KSH1","2",57
"2539","2017D06024","KSH1","2",52
"2540","2017D06024","KSH1","2",52
"2541","2017D06024","KSH1","2",55
"2542","2017D06024","KSH1","2",58
"2543","2017D06024","KSH1","2",50
"2544","2017D06024","KSH1","2",50
"2545","2017D06024","KSH1","2",44
"2546","2017D06024","KSH1","2",55
"2547","2017D06024","KSH1","2",52
"2548","2017D06024","KSH1","2",61
"2549","2017D06024","KSH1","2",86
"2550","2017D06024","KSH1","2",88
"2551","2017D06024","KSH1","2",56
"2552","2017D06024","KSH1","2",60
"2553","2017D06024","KSH1","2",51
"2554","2017D06025","KSH1","1",168
"2555","2017D06025","KSH1","1",147
"2556","2017D06025","KSH1","1",134
"2557","2017D06025","KSH1","1",137
"2558","2017D06025","KSH1","1",108
"2559","2017D06025","KSH1","1",118
"2560","2017D06025","KSH1","1",161
"2561","2017D06025","KSH1","1",155
"2562","2017D06025","KSH1","1",142
"2563","2017D06025","KSH1","1",155
"2564","2017D06025","KSH1","1",139
"2565","2017D06025","KSH1","1",151
"2566","2017D06025","KSH1","1",174
"2567","2017D06025","KSH1","2",45
"2568","2017D06025","KSH1","2",48
"2569","2017D06025","KSH1","2",50
"2570","2017D06025","KSH1","2",101
"2571","2017D06025","KSH1","2",43
"2572","2017D06025","KSH1","2",52
"2573","2017D06025","KSH1","2",47
"2574","2017D06025","KSH1","2",50
"2575","2017D06025","KSH1","2",93
"2576","2017D06025","KSH1","2",78
"2577","2017D06025","KSH1","2",53
"2578","2017D06025","KSH1","2",51
"2579","2017D06025","KSH1","2",52
"2580","2017D06025","KSH1","2",46
"2581","2017D06025","KSH1","2",37
"2582","2017D06025","KSH1","2",51
"2583","2017D06025","KSH1","2",75
"2584","2017D06025","KSH1","2",46
"2585","2017D06025","KSH1","2",38
"2586","2017D06025","KSH1","2",47
"2587","2017D06025","KSH1","2",46
"2588","2017D06025","KSH1","2",48
"2589","2017D06025","KSH1","2",47
"2590","2017D06025","KSH1","2",82
"2591","2017D06025","KSH1","2",51
"2592","2017D06025","KSH1","2",47
"2593","2017D06025","KSH1","2",78
"2594","2017D06025","KSH1","2",76
"2595","2017D06025","KSH1","2",45
"2596","2017D06025","KSH1","2",45
"2597","2017D06025","KSH1","2",49
"2598","2017D06026","KSH1","1",176
"2599","2017D06026","KSH1","1",138
"2600","2017D06026","KSH1","1",155
"2601","2017D06026","KSH1","1",175
"2602","2017D06026","KSH1","1",147
"2603","2017D06026","KSH1","1",153
"2604","2017D06026","KSH1","1",113
"2605","2017D06026","KSH1","1",146
"2606","2017D06026","KSH1","1",139
"2607","2017D06026","KSH1","1",137
"2608","2017D06026","KSH1","1",150
"2609","2017D06026","KSH1","1",157
"2610","2017D06026","KSH1","1",169
"2611","2017D06026","KSH1","1",144
"2612","2017D06026","KSH1","1",161
"2613","2017D06026","KSH1","1",164
"2614","2017D06026","KSH1","1",166
"2615","2017D06026","KSH1","1",150
"2616","2017D06026","KSH1","1",136
"2617","2017D06026","KSH1","1",152
"2618","2017D06026","KSH1","1",155
"2619","2017D06026","KSH1","1",144
"2620","2017D06026","KSH1","1",152
"2621","2017D06026","KSH1","1",166
"2622","2017D06026","KSH1","1",166
"2623","2017D06026","KSH1","1",176
"2624","2017D06026","KSH1","1",148
"2625","2017D06026","KSH1","1",150
"2626","2017D06026","KSH1","1",168
"2627","2017D06026","KSH1","1",150
"2628","2017D06026","KSH1","1",141
"2629","2017D06026","KSH1","1",134
"2630","2017D06026","KSH1","1",146
"2631","2017D06026","KSH1","1",141
"2632","2017D06026","KSH1","1",166
"2633","2017D06026","KSH1","1",172
"2634","2017D06026","KSH1","1",113
"2635","2017D06026","KSH1","1",141
"2636","2017D06026","KSH1","1",141
"2637","2017D06026","KSH1","1",144
"2638","2017D06026","KSH1","1",146
"2639","2017D06026","KSH1","1",146
"2640","2017D06026","KSH1","1",146
"2641","2017D06026","KSH1","1",147
"2642","2017D06026","KSH1","1",150
"2643","2017D06026","KSH1","1",150
"2644","2017D06026","KSH1","1",150
"2645","2017D06026","KSH1","1",152
"2646","2017D06026","KSH1","1",152
"2647","2017D06026","KSH1","1",155
"2648","2017D06026","KSH1","1",155
"2649","2017D06026","KSH1","1",155
"2650","2017D06026","KSH1","1",157
"2651","2017D06026","KSH1","1",161
"2652","2017D06026","KSH1","1",161
"2653","2017D06026","KSH1","1",166
"2654","2017D06026","KSH1","1",166
"2655","2017D06026","KSH1","1",166
"2656","2017D06026","KSH1","1",166
"2657","2017D06026","KSH1","1",166
"2658","2017D06026","KSH1","1",175
"2659","2017D06026","KSH1","1",175
"2660","2017D06026","KSH1","1",176
"2661","2017D06026","KSH1","1",176
"2662","2017D06026","KSH1","1",176
"2663","2017D06026","KSH1","2",45
"2664","2017D06026","KSH1","2",26
"2665","2017D06026","KSH1","2",47
"2666","2017D06026","KSH1","2",43
"2667","2017D06026","KSH1","2",69
"2668","2017D06026","KSH1","2",39
"2669","2017D06026","KSH1","2",40
"2670","2017D06026","KSH1","2",41
"2671","2017D06026","KSH1","2",37
"2672","2017D06026","KSH1","2",44
"2673","2017D06026","KSH1","2",45
"2674","2017D06026","KSH1","2",42
"2675","2017D06026","KSH1","2",42
"2676","2017D06026","KSH1","2",43
"2677","2017D06026","KSH1","2",36
"2678","2017D06026","KSH1","2",25
"2679","2017D06027","KSH1","1",110
"2680","2017D06027","KSH1","1",137
"2681","2017D06027","KSH1","1",160
"2682","2017D06027","KSH1","1",161
"2683","2017D06027","KSH1","1",169
"2684","2017D06027","KSH1","1",134
"2685","2017D06027","KSH1","1",145
"2686","2017D06027","KSH1","1",106
"2687","2017D06027","KSH1","1",166
"2688","2017D06027","KSH1","1",109
"2689","2017D06027","KSH1","1",104
"2690","2017D06027","KSH1","1",132
"2691","2017D06027","KSH1","1",150
"2692","2017D06027","KSH1","1",108
"2693","2017D06027","KSH1","1",132
"2694","2017D06027","KSH1","1",108
"2695","2017D06027","KSH1","1",127
"2696","2017D06027","KSH1","1",142
"2697","2017D06027","KSH1","1",161
"2698","2017D06027","KSH1","1",148
"2699","2017D06027","KSH1","1",124
"2700","2017D06027","KSH1","2",67
"2701","2017D06027","KSH1","2",87
"2702","2017D06027","KSH1","2",77
"2703","2017D06027","KSH1","2",62
"2704","2017D06027","KSH1","2",53
"2705","2017D06027","KSH1","2",62
"2706","2017D06027","KSH1","2",58
"2707","2017D06027","KSH1","2",62
"2708","2017D06027","KSH1","2",60
"2709","2017D06027","KSH1","2",64
"2710","2017D06027","KSH1","2",95
"2711","2017D06027","KSH1","2",58
"2712","2017D06027","KSH1","2",59
"2713","2017D06027","KSH1","2",32
"2714","2017D06027","KSH1","2",95
"2715","2017D06027","KSH1","2",60
"2716","2017D06027","KSH1","2",47
"2717","2017D06027","KSH1","2",67
"2718","2017D06027","KSH1","2",59
"2719","2017D06027","KSH1","2",63
"2720","2017D06027","KSH1","2",59
"2721","2017D06027","KSH1","2",58
"2722","2017D06027","KSH1","2",83
"2723","2017D06027","KSH1","2",89
"2724","2017D06027","KSH1","2",64
"2725","2017D06027","KSH1","2",54
"2726","2017D06027","KSH1","2",55
"2727","2017D06027","KSH1","2",52
"2728","2017D06027","KSH1","2",50
"2729","2017D06027","KSH1","2",59
"2730","2017D06027","KSH1","2",56
"2731","2017D06027","KSH1","2",60
"2732","2017D06027","KSH1","2",61
"2733","2017D06027","KSH1","2",61
"2734","2017D06027","KSH1","2",57
"2735","2017D06027","KSH1","2",60
"2736","2017D06027","KSH1","2",57
"2737","2017D06027","KSH1","2",56
"2738","2017D06027","KSH1","2",54
"2739","2017D06027","KSH1","2",57
"2740","2017D06027","KSH1","2",53
"2741","2017D06027","KSH1","2",57
"2742","2017D06027","KSH1","2",58
"2743","2017D06027","KSH1","2",58
"2744","2017D06027","KSH1","2",59
"2745","2017D06027","KSH1","2",59
"2746","2017D06027","KSH1","2",59
"2747","2017D06027","KSH1","2",60
"2748","2017D06027","KSH1","2",61
"2749","2017D06027","KSH1","2",83
"2750","2017D06027","KSH1","2",87
"2751","2017D06027","KSH1","2",87
"2752","2017D06028","KSH1","1",147
"2753","2017D06028","KSH1","1",128
"2754","2017D06028","KSH1","1",129
"2755","2017D06028","KSH1","1",109
"2756","2017D06028","KSH1","1",108
"2757","2017D06028","KSH1","1",148
"2758","2017D06028","KSH1","1",143
"2759","2017D06028","KSH1","1",124
"2760","2017D06028","KSH1","1",125
"2761","2017D06028","KSH1","1",134
"2762","2017D06028","KSH1","1",135
"2763","2017D06028","KSH1","1",140
"2764","2017D06028","KSH1","1",141
"2765","2017D06028","KSH1","1",141
"2766","2017D06028","KSH1","1",126
"2767","2017D06028","KSH1","1",156
"2768","2017D06028","KSH1","1",141
"2769","2017D06028","KSH1","1",169
"2770","2017D06028","KSH1","1",158
"2771","2017D06028","KSH1","2",103
"2772","2017D06028","KSH1","2",106
"2773","2017D06028","KSH1","2",104
"2774","2017D06028","KSH1","2",104
"2775","2017D06028","KSH1","2",44
"2776","2017D06028","KSH1","2",107
"2777","2017D06028","KSH1","2",84
"2778","2017D06028","KSH1","2",54
"2779","2017D06028","KSH1","2",54
"2780","2017D06028","KSH1","2",58
"2781","2017D06028","KSH1","2",48
"2782","2017D06028","KSH1","2",81
"2783","2017D06028","KSH1","2",99
"2784","2017D06028","KSH1","2",87
"2785","2017D06028","KSH1","2",53
"2786","2017D06028","KSH1","2",54
"2787","2017D06028","KSH1","2",88
"2788","2017D06028","KSH1","2",76
"2789","2017D06028","KSH1","2",80
"2790","2017D06028","KSH1","2",56
"2791","2017D06028","KSH1","2",56
"2792","2017D06029","KSH1","1",117
"2793","2017D06029","KSH1","1",147
"2794","2017D06029","KSH1","1",170
"2795","2017D06029","KSH1","1",163
"2796","2017D06029","KSH1","1",154
"2797","2017D06029","KSH1","1",169
"2798","2017D06029","KSH1","1",128
"2799","2017D06029","KSH1","1",165
"2800","2017D06029","KSH1","1",134
"2801","2017D06029","KSH1","1",129
"2802","2017D06029","KSH1","1",143
"2803","2017D06029","KSH1","1",129
"2804","2017D06029","KSH1","1",138
"2805","2017D06029","KSH1","1",128
"2806","2017D06029","KSH1","1",145
"2807","2017D06029","KSH1","1",142
"2808","2017D06029","KSH1","1",120
"2809","2017D06029","KSH1","1",120
"2810","2017D06029","KSH1","1",140
"2811","2017D06029","KSH1","1",107
"2812","2017D06029","KSH1","1",170
"2813","2017D06029","KSH1","1",143
"2814","2017D06029","KSH1","1",137
"2815","2017D06029","KSH1","1",161
"2816","2017D06029","KSH1","1",160
"2817","2017D06029","KSH1","1",158
"2818","2017D06029","KSH1","1",160
"2819","2017D06029","KSH1","1",150
"2820","2017D06029","KSH1","1",125
"2821","2017D06029","KSH1","2",77
"2822","2017D06029","KSH1","2",87
"2823","2017D06029","KSH1","2",89
"2824","2017D06029","KSH1","2",71
"2825","2017D06029","KSH1","2",70
"2826","2017D06029","KSH1","2",72
"2827","2017D06029","KSH1","2",64
"2828","2017D06029","KSH1","2",46
"2829","2017D06029","KSH1","2",45
"2830","2017D06029","KSH1","2",43
"2831","2017D06029","KSH1","2",40
"2832","2017D06029","KSH1","2",84
"2833","2017D06029","KSH1","2",44
"2834","2017D06029","KSH1","2",44
"2835","2017D06029","KSH1","2",47
"2836","2017D06029","KSH1","2",47
"2837","2017D06029","KSH1","2",41
"2838","2017D06029","KSH1","2",45
"2839","2017D06029","KSH1","2",44
"2840","2017D06029","KSH1","2",46
"2841","2017D06029","KSH1","2",34
"2842","2017D06029","KSH1","2",44
"2843","2017D06029","KSH1","2",44
"2844","2017D06029","KSH1","2",90
"2845","2017D06029","KSH1","2",42
"2846","2017D06029","KSH1","2",44
"2847","2017D06029","KSH1","2",38
"2848","2017D06029","KSH1","2",42
"2849","2017D06029","KSH1","2",43
"2850","2017D06029","KSH1","2",46
"2851","2017D06029","KSH1","2",93
"2852","2017D06029","KSH1","2",42
"2853","2017D06029","KSH1","2",73
"2854","2017D06029","KSH1","2",43
"2855","2017D06029","KSH1","2",43
"2856","2017D06029","KSH1","2",43
"2857","2017D06029","KSH1","2",57
"2858","2017D06029","KSH1","2",75
"2859","2017D06029","KSH1","2",45
"2860","2017D06029","KSH1","2",43
"2861","2017D06029","KSH1","2",43
"2862","2017D06029","KSH1","2",43
"2863","2017D06029","KSH1","2",44
"2864","2017D06029","KSH1","2",47
"2865","2017D06029","KSH1","2",71
"2866","2017D06030","KSH1","1",160
"2867","2017D06030","KSH1","1",163
"2868","2017D06030","KSH1","1",109
"2869","2017D06030","KSH1","1",133
"2870","2017D06030","KSH1","1",131
"2871","2017D06030","KSH1","1",144
"2872","2017D06030","KSH1","1",165
"2873","2017D06030","KSH1","1",152
"2874","2017D06030","KSH1","1",159
"2875","2017D06030","KSH1","1",163
"2876","2017D06030","KSH1","1",143
"2877","2017D06030","KSH1","1",138
"2878","2017D06030","KSH1","1",140
"2879","2017D06030","KSH1","1",121
"2880","2017D06030","KSH1","1",114
"2881","2017D06030","KSH1","1",175
"2882","2017D06030","KSH1","1",135
"2883","2017D06030","KSH1","1",155
"2884","2017D06030","KSH1","1",142
"2885","2017D06030","KSH1","1",150
"2886","2017D06030","KSH1","1",148
"2887","2017D06030","KSH1","1",170
"2888","2017D06030","KSH1","1",139
"2889","2017D06030","KSH1","1",161
"2890","2017D06030","KSH1","1",147
"2891","2017D06030","KSH1","1",101
"2892","2017D06030","KSH1","1",156
"2893","2017D06030","KSH1","1",115
"2894","2017D06030","KSH1","1",143
"2895","2017D06030","KSH1","1",148
"2896","2017D06030","KSH1","1",143
"2897","2017D06030","KSH1","1",140
"2898","2017D06030","KSH1","1",164
"2899","2017D06030","KSH1","1",110
"2900","2017D06030","KSH1","1",109
"2901","2017D06030","KSH1","1",144
"2902","2017D06030","KSH1","1",141
"2903","2017D06030","KSH1","1",115
"2904","2017D06030","KSH1","1",145
"2905","2017D06030","KSH1","1",168
"2906","2017D06030","KSH1","1",110
"2907","2017D06030","KSH1","1",115
"2908","2017D06030","KSH1","1",131
"2909","2017D06030","KSH1","1",140
"2910","2017D06030","KSH1","1",143
"2911","2017D06030","KSH1","1",148
"2912","2017D06030","KSH1","1",170
"2913","2017D06030","KSH1","2",98
"2914","2017D06030","KSH1","2",79
"2915","2017D06030","KSH1","2",76
"2916","2017D06030","KSH1","2",52
"2917","2017D06030","KSH1","2",47
"2918","2017D06030","KSH1","2",68
"2919","2017D06030","KSH1","2",48
"2920","2017D06030","KSH1","2",91
"2921","2017D06030","KSH1","2",81
"2922","2017D06030","KSH1","2",75
"2923","2017D06030","KSH1","2",42
"2924","2017D06030","KSH1","2",37
"2925","2017D06030","KSH1","2",47
"2926","2017D06030","KSH1","2",46
"2927","2017D06030","KSH1","2",97
"2928","2017D06030","KSH1","2",90
"2929","2017D06030","KSH1","2",45
"2930","2017D06030","KSH1","2",43
"2931","2017D06030","KSH1","2",44
"2932","2017D06030","KSH1","2",27
"2933","2017D06030","KSH1","2",49
"2934","2017D06030","KSH1","2",37
"2935","2017D06030","KSH1","2",45
"2936","2017D06030","KSH1","2",39
"2937","2017D06030","KSH1","2",44
"2938","2017D06030","KSH1","2",50
"2939","2017D06030","KSH1","2",48
"2940","2017D06030","KSH1","2",43
"2941","2017D06030","KSH1","2",37
"2942","2017D06030","KSH1","2",39
"2943","2017D06030","KSH1","2",44
"2944","2017D06030","KSH1","2",47
"2945","2017D06030","KSH1","2",73
"2946","2017D06030","KSH1","2",44
"2947","2017D06030","KSH1","2",NA
"2948","2017D06030","KSH1","2",43
"2949","2017D06030","KSH1","2",45
"2950","2017D06032","KSH1","2",40
"2951","2017D06032","KSH1","2",34
"2952","2017D06032","KSH1","2",39
"2953","2017D06032","KSH1","2",41
"2954","2017D06033","KSH1","1",157
"2955","2017D06033","KSH1","1",180
"2956","2017D06033","KSH1","1",146
"2957","2017D06033","KSH1","1",147
"2958","2017D06033","KSH1","1",149
"2959","2017D06033","KSH1","1",136
"2960","2017D06033","KSH1","2",87
"2961","2017D06033","KSH1","2",71
"2962","2017D06033","KSH1","2",89
"2963","2017D06033","KSH1","2",58
"2964","2017D06033","KSH1","2",32
"2965","2017D06033","KSH1","2",42
"2966","2017D06033","KSH1","2",43
"2967","2017D06033","KSH1","2",27
"2968","2017D06033","KSH1","2",20
"2969","2017D06033","KSH1","2",62
"2970","2017D06033","KSH1","2",43
"2971","2017D06033","KSH1","2",41
"2972","2017D06033","KSH1","2",39
"2973","2017D06033","KSH1","2",39
"2974","2017D06034","KSH1","1",128
"2975","2017D06034","KSH1","1",183
"2976","2017D06034","KSH1","1",150
"2977","2017D06034","KSH1","1",159
"2978","2017D06034","KSH1","1",151
"2979","2017D06034","KSH1","1",173
"2980","2017D06034","KSH1","1",152
"2981","2017D06034","KSH1","2",42
"2982","2017D06034","KSH1","2",107
"2983","2017D06034","KSH1","2",44
"2984","2017D06034","KSH1","2",84
"2985","2017D06034","KSH1","2",44
"2986","2017D06034","KSH1","2",40
"2987","2017D06035","KSH1","1",160
"2988","2017D06035","KSH1","1",159
"2989","2017D06035","KSH1","1",160
"2990","2017D06035","KSH1","1",152
"2991","2017D06035","KSH1","1",158
"2992","2017D06035","KSH1","1",152
"2993","2017D06035","KSH1","1",165
